gunungID,nama_gunung,ketinggian,kota,provinsi_gunung,provinsi_user,userID,name,keahlian,tingkat_kesulitan
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,826,Yahir Bauer,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,1302,Langston Roach,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,1392,Brycen Floyd,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,1497,Brielle Hunt,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,1620,Hudson Pratt,Pemula,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,1635,Jasmine Byrd,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,1726,Bishop Bridges,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,1923,Madisyn Bowman,Pemula,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2020,Benjamin Pacheco,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2095,Lara Camacho,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2130,Evan Spencer,Pemula,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2396,Thatcher Fry,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2425,Braylee Cobb,Pemula,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2496,Kiaan Parrish,Pemula,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2505,Oaklyn Warren,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2757,Lennox Houston,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2778,Evan Singleton,Pemula,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2874,Spencer Nicholson,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,2879,Kinslee Fields,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3005,Gracelynn Barber,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3133,Autumn Clements,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3170,Zayden Hubbard,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3193,Persephone Lara,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3279,Autumn Patton,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3345,Lilyana Wilkins,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3519,Aubrie Lowe,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3635,Melany Shields,Pemula,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3843,Adele Shields,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3852,Jakob Blankenship,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,3915,Dayana Cardenas,Pemula,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,4253,Nia Spears,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,4272,Pablo Lam,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,4361,Marleigh Byrd,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,4393,Brynn Lopez,Mahir,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,4524,Lee Garrison,Pemula,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,4666,Raiden Miranda,Sedang,Sedang
148,Padang,2429,Kota Padang,Sumatra Barat,Sumatera Barat,4767,Robin Cantu,Sedang,Sedang
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,28,Charlie Palmer,Sedang,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,122,Wayne Holloway,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,154,Josiah Huff,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,189,Rylee Avalos,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,533,Cameron Pitts,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,843,Meredith Potts,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1025,Julianna Benson,Sedang,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1154,Carlos Leblanc,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1207,Jolie Wells,Sedang,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1218,Edward Friedman,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1396,Malakai Schultz,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1568,Donovan Horn,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1608,Rory Webster,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1614,Dominick Hobbs,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1652,Ronan Frederick,Sedang,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1741,Capri Schwartz,Sedang,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1796,Oscar Richard,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1957,Helen Tyler,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,1982,Gerardo Yates,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,2056,Quentin Bryan,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,2235,Presley Everett,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,2405,Cynthia Levy,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,2431,Marley Schroeder,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,2587,Kaisley Bennett,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,2739,Tori Bernard,Sedang,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,2800,Clay Drake,Sedang,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,2912,Ismael Soto,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3024,Allan Rodriguez,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3031,Ailani Adams,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3086,Tyson Montoya,Sedang,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3165,Emmeline Ashley,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3181,Ensley Beltran,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3236,Aidan McClain,Sedang,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3424,Khalil Sampson,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3468,Leonardo Rice,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3584,Camilo Harmon,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3683,Opal Parsons,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,3725,Reina Buckley,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4059,Milana Lee,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4103,Maya Nielsen,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4173,Anne Harmon,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4186,Hector Zuniga,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4305,Laila Hester,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4377,Milana Huffman,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4502,Xzavier Fletcher,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4537,Kassidy Esparza,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4543,Cleo Murphy,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4572,Kiaan Rangel,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4838,Andre Cannon,Mahir,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4934,Arian Ware,Pemula,Mudah
158,Kerumut,881,Kota Batam,Kepulauan Riau,Kepulauan Riau,4997,Gwendolyn Kirk,Mahir,Mudah
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,103,Alexis Bowers,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,475,Jillian Estes,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,662,Joel Williamson,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,671,Zendaya Ruiz,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,799,Belle Simpson,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,803,Eliana Stuart,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,1086,Ezequiel Webster,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,1132,Israel Murray,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,1336,Isaias Mata,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,1363,Siena Hunt,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,1386,Mac White,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,1394,Ryder Baker,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,1485,Ophelia Knight,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,1491,Ashlynn Martinez,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,1638,Aziel Jimenez,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,1816,Crew Maldonado,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2006,Ocean Adkins,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2048,Hayes Porter,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2102,Caden Solis,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2137,Gabriela Horn,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2164,Caiden Hampton,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2284,Ben Delarosa,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2600,Austin Wagner,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2776,Kaleb Willis,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2823,Veda Carson,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2838,Zane Esparza,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2865,Leila Phelps,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,2991,Morgan Singleton,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,3002,Jackson Harris,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,3053,Addyson Jimenez,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,3560,Noah Trujillo,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,3691,Jada Ho,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,3745,Emely Conrad,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,3784,Jaxxon Rhodes,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,3904,Nasir Wilkins,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,3955,Natasha Henson,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,3970,Korbin Rivas,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,4028,Kody Ho,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,4098,Jason Gilbert,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,4116,Amari Rhodes,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,4151,Lilliana Archer,Mahir,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,4188,Grey Joseph,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,4372,Alvin Baker,Sedang,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,4545,Alayna Rubio,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,4547,Reign Leal,Pemula,Sulit
163,Bawakaraeng,2884,Makassar,Sulawesi Selatan,Sulawesi Selatan,4708,Seven Jaramillo,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,103,Alexis Bowers,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,475,Jillian Estes,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,662,Joel Williamson,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,671,Zendaya Ruiz,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,799,Belle Simpson,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,803,Eliana Stuart,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,1086,Ezequiel Webster,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,1132,Israel Murray,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,1336,Isaias Mata,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,1363,Siena Hunt,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,1386,Mac White,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,1394,Ryder Baker,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,1485,Ophelia Knight,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,1491,Ashlynn Martinez,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,1638,Aziel Jimenez,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,1816,Crew Maldonado,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2006,Ocean Adkins,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2048,Hayes Porter,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2102,Caden Solis,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2137,Gabriela Horn,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2164,Caiden Hampton,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2284,Ben Delarosa,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2600,Austin Wagner,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2776,Kaleb Willis,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2823,Veda Carson,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2838,Zane Esparza,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2865,Leila Phelps,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,2991,Morgan Singleton,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,3002,Jackson Harris,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,3053,Addyson Jimenez,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,3560,Noah Trujillo,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,3691,Jada Ho,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,3745,Emely Conrad,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,3784,Jaxxon Rhodes,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,3904,Nasir Wilkins,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,3955,Natasha Henson,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,3970,Korbin Rivas,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,4028,Kody Ho,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,4098,Jason Gilbert,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,4116,Amari Rhodes,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,4151,Lilliana Archer,Mahir,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,4188,Grey Joseph,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,4372,Alvin Baker,Sedang,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,4545,Alayna Rubio,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,4547,Reign Leal,Pemula,Sulit
164,Lompobattang,2828,Makassar,Sulawesi Selatan,Sulawesi Selatan,4708,Seven Jaramillo,Mahir,Sulit
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,34,Ibrahim Prince,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,98,Gustavo Neal,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,183,Milena Barton,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,185,Daniela Grant,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,306,Rome Russo,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,457,Milan Sims,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,736,Vihaan Gaines,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,775,Lauryn Macdonald,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,785,Paityn Foley,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,1008,Ronald Thompson,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,1019,Estrella Kelley,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,1029,Gwen Alexander,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,1227,Ansley Moore,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,1258,Gage Cooper,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,1495,Amoura Richards,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,1827,Theodora Ventura,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2036,Stanley Booker,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2118,Jamal Gilmore,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2168,Lachlan Barajas,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2209,Gabriela Flowers,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2230,Elliot Lara,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2259,Rowan Benton,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2303,Hunter Ray,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2366,Mohammed Salgado,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2394,Augustus Wolfe,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2443,Paola Nixon,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,2919,Lena Terry,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,3127,Oaklee James,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,3488,Canaan Dougherty,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,3513,Belle Dalton,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,3545,Madelyn Andersen,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,3739,Madelynn Horne,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,3780,Mekhi Singh,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4068,Dakota Lee,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4076,Josue Woods,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4082,Desmond Holt,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4195,Angelina Duncan,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4221,Ariyah Long,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4317,Jane Combs,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4399,Kelsey Jacobs,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4413,Zaria Berger,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4788,Zakai Francis,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4795,Alexia Mendoza,Sedang,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4865,Jayda Kane,Mahir,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4913,Giavanna Potts,Pemula,Sedang
165,Rantekombola,2027,Enrekang,Sulawesi Selatan,Sulawesi Selatan,4955,Helen Watson,Pemula,Sedang
183,Buttu Kanduang,2568,Enrekang,Sulawesi Selatan,Sulawesi Selatan,34,Ibrahim Prince,Pemula,Sulit
183,Buttu Kanduang,2568,Enrekang,Sulawesi Selatan,Sulawesi Selatan,98,Gustavo Neal,Pemula,Sulit
183,Buttu Kanduang,2568,Enrekang,Sulawesi Selatan,Sulawesi Selatan,183,Milena Barton,Mahir,Sulit
183,Buttu Kanduang,2568,Enrekang,Sulawesi Selatan,Sulawesi Selatan,185,Daniela Grant,Pemula,Sulit
183,Buttu Kanduang,2568,Enrekang,Sulawesi Selatan,Sulawesi Selatan,306,Rome Russo,Mahir,Sulit
183,Buttu Kanduang,2568,Enrekang,Sulawesi Selatan,Sulawesi Selatan,457,Milan Sims,Sedang,Sulit
